3 27 7 40
4 27 0 31
5 27 36 40
0 28 3 40
1 28 23 0
2 28 17 20
3 28 8 40
4 28 0 32
5 28 35 40
0 29 2 40
1 29 22 0
2 29 18 20
3 29 9 40
4 29 0 33
5 29 35 40
0 30 0 40
1 30 21 0
2 30 18 20
3 30 10 40
4 30 0 34
5 30 34 40
0 31 0 39
1 31 21 0
2 31 19 20
3 31 11 40
4 31 0 35
5 31 33 40
0 32 0 38
1 32 20 0
2 32 20 20
3 32 12 40
4 32 0 36
5 32 32 40
0 33 0 37
1 33 19 0
2 33 20 20
3 33 13 39
4 33 0 36
5 33 31 40
0 34 0 35
1 34 18 0
2 34 21 20
3 34 13 37
4 34 0 37
5 34 30 40
0 35 0 34
1 35 18 0
2 35 22 20
3 35 13 36
4 35 0 38
5 35 30 40
0 36 0 33
1 36 17 0
2 36 23 20
3 36 13 35
4 36 0 39
5 36 29 40
0 37 0 32
1 37 16 0
2 37 23 20
3 37 13 34
4 37 0 39
5 37 28 40
0 38 0 30
1 38 15 0
2 38 24 20
3 38 13 33
4 38 1 40
5 38 27 40
0 39 0 29
1 39 15 0
2 39 25 20
3 39 13 31
4 39 2 40
5 39 26 40
0 40 0 28
1 40 14 0
2 40 25 20
3 40 13 30
4 40 3 40
5 40 25 40
0 41 0 27
1 41 13 0
2 41 26 20
3 41 13 29
4 41 4 40
5 41 24 40
0 42 0 26
1 42 12 0
2 42 27 20
3 42 13 28
4 42 5 40
5 42 24 40
0 43 0 24
1 43 12 0
2 43 28 20
3 43 13 27
4 43 6 40
5 43 23 40
0 44 0 23
1 44 11 0
2 44 29 20
3 44 13 25
4 44 6 40
5 44 22 40
0 45 0 22
1 45 10 0
2 45 30 20
3 45 13 24
4 45 7 40
5 45 21 40
0 46 0 21
1 46 10 0
2 46 31 20
3 46 13 23
4 46 8 40
5 46 20 40
0 47 0 20
1 47 9 0
2 47 32 20
3 47 13 22
4 47 9 40
5 47 19 40
0 48 1 20
1 48 8 0
2 48 33 20
3 48 13 21
4 48 10 40
5 48 19 40
0 49 2 20
1 49 8 0
2 49 35 20
3 49 13 20
4 49 11 40
5 49 18 40
0 50 3 20
1 50 7 0
2 50 36 20
3 50 14 20
4 50 12 40
5 50 17 40
0 51 4 20
1 51 6 0
2 51 37 20
3 51 15 20
4 51 13 40
5 51 16 40
0 52 5 20
1 52 6 0
2 52 38 20
3 52 17 20
4 52 13 39
5 52 15 40
0 53 6 20
1 53 5 0
2 53 39 20
3 53 18 20
4 53 13 38
5 53 14 40
0 54 7 20
1 54 5 0
2 54 40 20
3 54 19 20
4 54 13 37
5 54 13 40
0 55 8 20
1 55 4 0
2 55 40 21
3 55 20 20
4 55 13 36
5 55 13 39
0 56 10 20
1 56 3 0
2 56 40 23
3 56 21 20
4 56 13 35
5 56 13 38
0 57 11 20
1 57 3 0
2 57 40 24
3 57 23 20
4 57 13 34
5 57 13 38
0 58 13 20
1 58 2 0
2 58 40 25
3 58 24 20
4 58 13 33
5 58 13 37
0 59 13 18
1 59 1 0
2 59 40 26
3 59 25 20
4 59 13 32
5 59 13 36
0 60 13 17
1 60 0 0
2 60 40 27
3 60 26 20
4 60 13 31
5 60 13 35
0 61 13 15
1 61 0 0
2 61 40 28
3 61 28 20
4 61 13 30
5 61 13 34
0 62 13 14
1 62 0 0
2 62 40 28
3 62 29 20
4 62 13 30
5 62 13 33
0 63 13 13
1 63 0 1
2 63 40 29
3 63 30 20
4 63 13 29
5 63 13 32
0 64 13 12
1 64 0 2
2 64 40 29
3 64 31 20
4 64 13 28
5 64 13 32
0 65 13 10
1 65 0 3
2 65 40 30
3 65 32 20
4 65 13 27
5 65 13 31
0 66 13 9
1 66 0 4
2 66 40 31
3 66 33 20
4 66 13 26
5 66 13 30
0 67 13 8
1 67 0 5
2 67 40 31
3 67 34 20
4 67 13 25
5 67 13 29
0 68 13 6
1 68 0 5
2 68 40 32
3 68 35 20
4 68 13 24
5 68 13 28
0 69 13 5
1 69 0 6
2 69 40 32
3 69 36 20
4 69 13 23
5 69 13 27
0 70 13 4
1 70 0 7
2 70 40 33
3 70 37 20
4 70 13 22
5 70 13 26
0 71 13 3
1 71 0 8
2 71 40 34
3 71 38 20
4 71 13 21
5 71 13 26
0 72 13 2
1 72 0 9
2 72 40 35
3 72 39 20
4 72 13 20
5 72 13 25
0 73 13 1
1 73 0 10
2 73 40 36
3 73 40 19
4 73 13 20
5 73 13 24
0 74 13 0
1 74 0 11
2 74 40 37
3 74 40 18
4 74 12 19
5 74 13 23
0 75 13 0
1 75 0 11
2 75 40 38
3 75 40 17
4 75 11 20
5 75 13 22
0 76 12 0
1 76 0 12
2 76 40 39
3 76 40 16
4 76 10 20
5 76 13 21
0 77 11 0
1 77 0 13
2 77 40 39
3 77 40 15
4 77 9 20
5 77 13 20
0 78 10 0
1 78 0 14
2 78 39 40
3 78 40 14
4 78 8 20
5 78 13 20
0 79 9 0
1 79 0 15
2 79 38 40
3 79 40 13
4 79 7 20
5 79 13 19
0 80 8 0
1 80 0 16
2 80 37 40
3 80 40 12
4 80 6 20
5 80 13 18
0 81 7 0
1 81 0 17
2 81 36 40
3 81 40 11
4 81 6 20
5 81 13 17
0 82 6 0
1 82 0 17
2 82 35 40
3 82 39 9
4 82 5 20
5 82 13 16
0 83 5 0
1 83 0 18
2 83 34 40
3 83 40 8
4 83 4 20
5 83 13 15
0 84 4 0
1 84 0 19
2 84 34 40
3 84 40 7
4 84 3 20
5 84 13 15
0 85 3 0
1 85 0 20
2 85 33 40
3 85 40 6
4 85 2 20
5 85 13 14
0 86 2 0
1 86 1 20
2 86 32 40
3 86 40 5
4 86 1 20
5 86 13 13
0 87 1 0
1 87 2 20
2 87 31 40
3 87 40 3
4 87 0 20
5 87 13 12
0 88 0 0
1 88 3 20
2 88 30 40
3 88 40 2
4 88 0 19
5 88 13 11
0 89 0 0
1 89 3 20
2 89 29 40
3 89 40 1
4 89 0 18
5 89 13 10
0 90 0 1
1 90 4 20
2 90 28 40
3 90 40 0
4 90 0 17
5 90 13 9
0 91 0 2
1 91 5 20
2 91 28 40
3 91 39 0
4 91 0 16
5 91 13 8
0 92 0 3
1 92 6 20
2 92 27 40
3 92 37 0
4 92 0 16
5 92 13 7
0 93 0 4
1 93 7 20
2 93 26 39
3 93 36 0
4 93 0 15
5 93 13 5
0 94 0 5
1 94 8 20
2 94 26 38
3 94 35 0
4 94 0 14
5 94 13 4
0 95 0 6
1 95 8 20
2 95 26 37
3 95 34 0
4 95 0 13
5 95 13 3
0 96 0 7
1 96 9 20
2 96 26 37
3 96 33 0
4 96 0 12
5 96 13 1
0 97 0 8
1 97 10 20
2 97 26 36
3 97 31 0
4 97 0 11
5 97 13 0
0 98 0 9
1 98 10 20
2 98 26 35
3 98 30 0
4 98 0 10
5 98 14 0
0 99 0 10
1 99 11 20
2 99 26 34
3 99 29 0
4 99 0 9
5 99 15 0
0 100 0 11
1 100 12 20
2 100 26 33
3 100 28 0
4 100 0 8
5 100 16 0
0 101 0 13
1 101 12 20
2 101 26 32
3 101 26 0
4 101 0 7
5 101 18 0
0 102 0 14
1 102 13 20
2 102 26 31
3 102 26 0
4 102 0 6
5 102 19 0
0 103 0 15
1 103 14 20
2 103 26 30
3 103 26 1
4 103 0 6
5 103 20 0
0 104 0 16
1 104 14 20
2 104 26 30
3 104 26 2
4 104 0 5
5 104 22 0
0 105 0 17
1 105 15 20
2 105 26 29
3 105 26 3
4 105 0 4
5 105 23 0
0 106 0 18
1 106 16 20
2 106 26 28
3 106 26 4
4 106 0 3
5 106 24 0
0 107 0 19
1 107 16 20
2 107 26 27
3 107 26 4
4 107 0 2
5 107 26 0
0 108 0 20
1 108 17 20
2 108 26 26
3 108 26 5
4 108 0 1
5 108 26 0
0 109 1 20
1 109 18 20
2 109 26 25
3 109 26 6
4 109 0 0
5 109 26 1
0 110 2 20
1 110 19 20
2 110 26 24
3 110 26 7
4 110 0 0
5 110 26 3
0 111 3 20
1 111 19 20
2 111 26 24
3 111 26 7
4 111 1 0
5 111 26 4
0 112 4 20
1 112 20 20
2 112 26 23
3 112 26 8
4 112 2 0
5 112 26 5
0 113 5 20
1 113 21 20
2 113 26 22
3 113 26 9
4 113 3 0
5 113 26 6
0 114 6 20
1 114 21 20
2 114 26 21
3 114 26 10
4 114 3 0
5 114 26 7
0 115 8 20
1 115 22 20
2 115 26 20
3 115 26 10
4 115 4 0
5 115 26 8
0 116 9 20
1 116 23 20
2 116 26 20
3 116 26 11
4 116 6 0
5 116 26 9
0 117 10 20
1 117 23 20
2 117 27 20
3 117 26 12
4 117 7 0
5 117 26 10
0 118 11 20
1 118 24 20
2 118 28 20
3 118 26 12
4 118 8 0
5 118 26 11
0 119 12 20
1 119 25 20
2 119 29 20
3 119 26 13
4 119 9 0
5 119 26 12
0 120 13 20
1 120 25 20
2 120 30 20
3 120 26 14
4 120 10 0
5 120 26 13
0 121 14 20
1 121 26 20
2 121 31 20
3 121 26 15
4 121 11 0
5 121 26 14
0 122 15 20
1 122 27 20
2 122 32 20
3 122 26 15
4 122 12 0
5 122 26 15
0 123 16 20
1 123 27 20
2 123 33 20
3 123 26 16
4 123 13 0
5 123 26 16
0 124 17 20
1 124 28 20
2 124 33 20
3 124 26 18
4 124 13 1
5 124 26 17
0 125 18 20
1 125 29 20
2 125 34 20
3 125 26 19
4 125 13 2
5 125 26 18
0 126 19 20
1 126 29 20
2 126 35 20
3 126 26 20
4 126 13 3
5 126 26 19
0 127 20 20
1 127 30 20
2 127 36 20
3 127 26 21
4 127 13 4
5 127 26 21
0 128 21 20
1 128 31 20
2 128 37 20
3 128 26 22
4 128 13 5
5 128 26 22
0 129 23 20
1 129 31 20
2 129 38 20
3 129 26 23
4 129 13 6
5 129 26 23
0 130 24 20
1 130 32 20
2 130 39 20
3 130 26 25
4 130 13 7
5 130 26 24
0 131 25 20
1 131 33 20
2 131 39 20
3 131 26 26
4 131 13 8
5 131 26 25
0 132 26 20
1 132 33 20
2 132 40 20
3 132 26 27
4 132 13 9
5 132 26 26
0 133 26 20
1 133 34 20
2 133 40 21
3 133 26 28
4 133 13 11
5 133 26 27
0 134 26 21
1 134 35 20
2 134 40 22
3 134 26 29
4 134 13 12
5 134 26 28
0 135 26 22
1 135 35 20
2 135 40 23
3 135 26 30
4 135 13 13
5 135 26 29
0 136 26 23
1 136 36 20
2 136 40 24
3 136 26 31
4 136 13 14
5 136 26 30
0 137 26 24
1 137 37 20
2 137 40 24
3 137 26 31
4 137 13 15
5 137 26 31
0 138 26 25
1 138 37 20
2 138 40 25
3 138 26 32
4 138 13 16
5 138 26 32
0 139 26 27
1 139 38 20
2 139 40 26
3 139 26 33
4 139 13 17
5 139 26 33
0 140 26 28
1 140 39 20
2 140 40 27
3 140 26 34
4 140 13 18
5 140 26 34
0 141 26 29
1 141 40 20
2 141 40 28
3 141 26 35
4 141 13 19
5 141 26 35
0 142 26 30
1 142 40 20
2 142 40 29
3 142 26 36
4 142 13 20
5 142 26 36
0 143 26 31
1 143 40 21
2 143 40 29
3 143 26 37
4 143 13 21
5 143 26 37
0 144 26 32
1 144 40 22
2 144 40 30
3 144 26 38
4 144 13 22
5 144 26 38
0 145 26 33
1 145 40 22
2 145 40 31
3 145 26 39
4 145 13 23
5 145 26 39
0 146 26 34
1 146 40 23
2 146 40 32
3 146 25 40
4 146 13 25
5 146 28 40
0 147 26 35
1 147 40 24
2 147 40 33
3 147 24 40
4 147 13 26
5 147 29 40
0 148 26 36
1 148 40 24
2 148 40 34
3 148 23 40
4 148 13 27
5 148 30 40
0 149 26 37
1 149 40 25
2 149 40 35
3 149 22 40
4 149 13 28
5 149 32 40
0 150 26 38
1 150 40 26
2 150 40 36
3 150 21 40
4 150 13 29
5 150 33 40
0 151 26 39
1 151 40 26
2 151 40 37
3 151 20 40
4 151 13 30
5 151 35 40
0 152 27 40
1 152 40 27
2 152 40 38
3 152 19 40
4 152 13 31
5 152 36 40
0 153 28 40
1 153 40 28
2 153 40 39
3 153 18 40
4 153 13 32
5 153 37 40
0 154 29 40
1 154 40 28
2 154 40 39
3 154 17 40
4 154 13 33
5 154 39 40
0 155 30 40
1 155 40 29
2 155 39 39
3 155 15 40
4 155 13 34
5 155 40 39
0 156 31 40
1 156 40 30
2 156 38 40
3 156 14 40
4 156 13 35
5 156 40 37
0 157 33 40
1 157 40 30
2 157 37 40
3 157 13 40
4 157 13 36
5 157 40 36
0 158 34 40
1 158 40 31
2 158 36 40
3 158 13 39
4 158 13 37
5 158 40 35
0 159 35 40
1 159 40 32
2 159 35 40
3 159 13 38
4 159 13 39
5 159 40 33
0 160 36 40
1 160 40 32
2 160 34 40
3 160 13 37
4 160 13 40
5 160 40 32
0 161 37 40
1 161 40 34
2 161 33 40
3 161 13 36
4 161 14 40
5 161 40 30
0 162 38 40
1 162 40 35
2 162 32 40
3 162 13 35
4 162 15 40
5 162 40 29
0 163 39 40
1 163 40 36
2 163 31 40
3 163 13 33
4 163 16 40
5 163 40 28
0 164 40 39
1 164 40 37
2 164 30 40
3 164 13 32
4 164 17 40
5 164 40 26
0 165 40 38
1 165 40 39
2 165 29 40
3 165 13 31
4 165 18 40
5 165 40 25
0 166 40 37
1 166 39 40
2 166 29 40
3 166 13 30
4 166 19 40
5 166 40 23
0 167 40 36
1 167 38 40
2 167 28 40
3 167 13 29
4 167 21 40
5 167 40 22
0 168 40 35
1 168 37 40
2 168 27 40
3 168 13 28
4 168 22 40
5 168 40 21
0 169 40 34
1 169 35 40
2 169 26 40
3 169 13 27
4 169 23 40
5 169 40 19
0 170 40 33
1 170 34 40
2 170 25 40
3 170 13 26
4 170 24 40
5 170 40 18
0 171 40 32
1 171 33 40
2 171 24 40
3 171 13 25
4 171 25 40
5 171 40 16
0 172 40 30
1 172 31 40
2 172 23 40
3 172 13 24
4 172 26 40
5 172 40 15
0 173 40 29
1 173 30 40
2 173 22 40
3 173 13 23
4 173 27 40
5 173 40 14
0 174 40 28
1 174 29 40
2 174 21 40
3 174 13 22
4 174 28 40
5 174 40 13
0 175 40 27
1 175 28 40
2 175 20 40
3 175 13 21
4 175 29 40
5 175 40 12
0 176 40 26
1 176 26 40
2 176 19 40
3 176 13 20
4 176 30 40
5 176 40 11
0 177 40 25
1 177 25 40
2 177 19 40
3 177 14 20
4 177 31 40
5 177 40 10
0 178 40 24
1 178 24 40
2 178 18 40
3 178 15 20
4 178 32 40
5 178 40 9
0 179 40 23
1 179 23 40
2 179 17 40
3 179 16 20
4 179 33 40
5 179 40 8
0 180 40 22
1 180 21 40
2 180 16 40
3 180 17 20
4 180 35 40
5 180 40 7
0 181 40 21
1 181 20 40
2 181 15 40
3 181 18 20
4 181 36 40
5 181 40 6
0 182 40 20
1 182 19 40
2 182 14 40
3 182 19 20
4 182 37 40
5 182 40 5
0 183 40 19
1 183 17 40
2 183 13 40
3 183 20 20
4 183 38 40
5 183 40 3
0 184 40 18
1 184 16 40
2 184 13 39
3 184 21 20
4 184 39 40
5 184 40 2
0 185 40 17
1 185 15 40
2 185 13 38
3 185 23 20
4 185 40 39
5 185 40 1
0 186 40 15
1 186 15 40
2 186 13 37
3 186 24 20
4 186 40 38
5 186 40 0
0 187 40 14
1 187 14 40
2 187 13 36
3 187 25 20
4 187 40 37
5 187 39 0
0 188 40 13
1 188 13 39
2 188 13 35
3 188 26 20
4 188 40 36
5 188 38 0
0 189 40 12
1 189 13 39
2 189 13 34
3 189 27 20
4 189 40 35
5 189 37 0
0 190 40 11
1 190 13 38
2 190 13 33
3 190 28 20
4 190 40 34
5 190 36 0
0 191 40 10
1 191 13 37
2 191 13 32
3 191 29 20
4 191 40 33
5 191 35 0
0 192 40 9
1 192 13 36
2 192 13 32
3 192 30 20
4 192 40 32
5 192 34 0
0 193 40 8
1 193 13 35
2 193 13 31
3 193 31 20
4 193 40 30
5 193 33 0
0 194 40 7
1 194 13 34
2 194 13 30
3 194 32 20
4 194 39 30
5 194 32 0
0 195 40 6
1 195 13 34
2 195 13 29
3 195 33 20
4 195 40 29
5 195 30 0
0 196 40 5
1 196 13 33
2 196 13 28
3 196 34 20
4 196 40 28
5 196 29 0
0 197 40 4
1 197 13 32
2 197 13 27
3 197 36 20
4 197 40 28
5 197 28 0
0 198 40 3
1 198 13 31
2 198 13 26
3 198 37 20
4 198 40 27
5 198 27 0
0 199 40 2
1 199 13 30
2 199 13 25
3 199 38 20
4 199 40 26
5 199 26 0
0 200 40 0
1 200 13 29
2 200 13 24
3 200 39 20
4 200 40 25
5 200 25 0
